"","mean","est_err","pro_err","pre_err","cv"
"2",94.6338145487889,57.6282800265296,48.8315853052015,75.5350407574873,0.798182352868645
"3",469.511290064238,81.3380325976525,90.5243854423119,121.698561645424,0.259202630950095
"4",709.63782082546,85.4635476882639,102.622015948711,133.548853012078,0.188192975476888
"5",984.888639049734,128.078488346564,227.879864360169,261.406449342685,0.265417265443231
"6",1419.45945766166,185.867039259754,366.582078668889,411.009703881052,0.289553675987427
"7",2177.64062013554,248.022603193277,500.202461321128,558.316858071189,0.256386133188698
"8",3920.30101195249,385.759039130846,785.740553133014,875.327511911358,0.22328068922325
"9",4278.97226326164,375.892780622053,895.5704015347,971.257806469942,0.226983898635885
"10",4625.81069442472,455.269609978957,1284.88166599478,1363.15491173231,0.29468454326833
